Year,Customer ID,Surname,Credit Score,Geography,Gender,Age,Tenure,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability,Churn Probability Percent,Predicted Churn,Risk Level,Recommended Retention Action
2025,15605375,Tseng,651,France,Male,35,2,86911.8,1,1,0,174094.24,0,0.10161910883763396,10.16,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15699257,Kerr,651,Spain,Male,42,2,143145.87,2,1,0,43612.06,0,0.10156097812742597,10.16,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,0.10155900301643613,10.16,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15796370,Shah,604,Spain,Male,40,5,155455.43,1,0,1,113581.85,0,0.10154958884826511,10.15,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15616221,Wilson,497,France,Female,29,4,85646.81,1,0,0,63233.02,1,0.10152386172472384,10.15,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15693337,Perry,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,0.10150245814602576,10.15,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,0.10145808778609634,10.15,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15771270,North,635,France,Female,27,8,127471.56,1,1,1,152916.05,1,0.10140757336721651,10.14,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0,0.10138600619643462,10.14,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15576615,Giordano,719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0,0.10138592889043584,10.14,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15624391,Thomson,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0,0.10137940412856164,10.14,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15597131,Fu,415,France,Male,32,5,145807.59,1,1,1,3064.65,0,0.10136492972017135,10.14,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15628824,Burton,665,France,Female,37,5,160389.82,1,0,1,183542.08,0,0.10130288674894831,10.13,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,0.10127461405173532,10.13,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15598175,Toscani,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,0.10123288998414649,10.12,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15735522,Boulger,654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,0.10121520417285203,10.12,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32,0,0.10121475787392879,10.12,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15595713,Heller,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0,0.1012136288500816,10.12,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15710726,Hughes,573,France,Male,52,8,0.0,2,0,1,178229.04,0,0.10117773579958866,10.12,0,Low Risk,Personalized retention call and customer-service review
2025,15616529,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0,0.1011483141437866,10.11,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15590683,Donaldson,660,France,Female,31,6,172325.67,1,0,1,45438.38,0,0.10113541506173816,10.11,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15788946,Anthony,605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0,0.10111756344796237,10.11,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15740458,Murphy,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0,0.10105870579028137,10.11,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15715888,Allardyce,591,France,Female,38,2,142289.28,1,0,1,119638.85,0,0.10104110937357788,10.1,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15613326,Gow,596,France,Female,33,1,138162.81,1,1,0,85412.54,0,0.10101612573238158,10.1,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38,0,0.10101292696793521,10.1,0,Low Risk,Personalized retention call and customer-service review
2025,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41,0,0.10100830019358366,10.1,0,Low Risk,Personalized retention call and customer-service review
2025,15611191,Scott,505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0,0.10098272276070085,10.1,0,Low Risk,Personalized retention call and customer-service review
2025,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1,0.10097474614527276,10.1,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,0.1009571925063447,10.1,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15760568,Dalrymple,593,Germany,Female,38,5,142658.04,2,0,1,135337.11,0,0.10082586873295801,10.08,0,Low Risk,Personalized retention call and customer-service review
2025,15695197,Tochukwu,553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,0.10082159113708948,10.08,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15767231,Sun,757,France,Male,36,7,144852.06,1,0,0,130861.95,0,0.10077452360120093,10.08,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15762351,Chao,689,Spain,Female,63,1,0.0,2,1,1,186526.12,0,0.10073179176102384,10.07,0,Low Risk,Personalized retention call and customer-service review
2025,15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0,0.10066100042240518,10.07,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1,0.10062644964260266,10.06,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,157886.6,0,0.10062586041708736,10.06,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15654096,Johnston,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0,0.1005776707709073,10.06,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15802118,Ignatieff,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0,0.10054935579623063,10.05,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15587835,Osinachi,850,France,Male,41,3,136416.82,1,0,1,57844.26,0,0.10054138679340577,10.05,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15765846,Chuang,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,0,0.10049005146465653,10.05,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15685320,Johnstone,767,France,Male,36,3,139180.2,1,0,0,123880.19,0,0.10047084353501828,10.05,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15739194,Manfrin,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0.1004561548977278,10.05,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15702801,Ts'ao,677,France,Female,29,3,86616.35,1,0,0,91903.9,1,0.1003400542578387,10.03,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15803682,Angelo,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,0.10029374586206748,10.03,0,Low Risk,Personalized retention call and customer-service review
2025,15762682,Mitchell,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,0.10029122765076161,10.03,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15745355,Golibe,597,France,Male,41,4,153198.23,1,1,1,92090.36,0,0.10023215054545075,10.02,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15678374,Colombo,666,France,Female,59,5,0.0,2,1,1,185123.09,0,0.10023016312520941,10.02,0,Low Risk,Personalized retention call and customer-service review
2025,15794916,Pirogov,725,France,Male,41,7,113980.21,1,1,1,116704.25,0,0.1001931369717313,10.02,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15751022,Bowhay,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0,0.10012540042400113,10.01,0,Low Risk,Personalized retention call and customer-service review
2025,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0,0.1001150487670169,10.01,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15608916,Ndubueze,573,France,Male,40,7,147754.68,1,1,1,110454.46,0,0.10010762659741922,10.01,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0,0.10007327650482882,10.01,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0,0.1000086305417539,10.0,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1,0.10000157886618156,10.0,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07,0,0.09997475560029372,10.0,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,0.09997237941064362,10.0,0,Low Risk,Personalized retention call and customer-service review
2025,15667742,Vincent,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0,0.09996805478130233,10.0,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15741865,Ferrari,810,France,Female,38,9,153166.17,1,1,1,93261.69,0,0.09993408377549678,9.99,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15769829,Cheng,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,0.0998824956857154,9.99,0,Low Risk,Personalized retention call and customer-service review
2025,15671987,Meagher,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,0.09987760443737674,9.99,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0,0.09985063079277709,9.99,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15614923,Nielson,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,0.09976843998125781,9.98,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1,0.09976212019849127,9.98,0,Low Risk,Personalized retention call and customer-service review
2025,15570051,Gill,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,0.09971233188947996,9.97,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.09970243166050112,9.97,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0,0.09965974661702509,9.97,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15582246,Rowe,737,Spain,Female,45,2,0.0,2,0,1,177695.67,0,0.09962274049968554,9.96,0,Low Risk,Personalized retention call and customer-service review
2025,15642098,Cox,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,0.09961887311866728,9.96,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15781451,Buccho,504,France,Male,42,3,134936.97,2,0,0,135178.91,0,0.09957679468233649,9.96,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15702656,Yobachi,651,France,Female,33,1,96834.78,1,1,0,108764.69,0,0.09950751075516119,9.95,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15769346,Baird,587,France,Female,36,1,134997.49,2,1,0,44688.08,0,0.09940895992553507,9.94,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15687329,Hope,763,Germany,Female,32,1,108465.65,2,1,0,60552.44,1,0.09940819380778863,9.94,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15682585,Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1,0,0.09938868358575047,9.94,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15762169,Bergman,556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,0.09935206912940912,9.94,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0,0.09933488928258474,9.93,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15642912,Tu,618,France,Female,21,2,125682.79,1,0,0,57762.0,0,0.09932671439061626,9.93,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15748381,Gorbunov,613,France,Female,29,6,185709.28,2,1,1,77242.19,0,0.09925138387100502,9.93,0,Low Risk,Personalized retention call and customer-service review
2025,15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92,0,0.09920901299077697,9.92,0,Low Risk,Personalized retention call and customer-service review
2025,15785350,Austin,528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,0.0991975779802332,9.92,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15624595,Chiang,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,0.09915124999507852,9.92,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15806771,Yefremova,753,France,Female,40,0,3768.69,2,1,0,177065.24,1,0.09914163039343923,9.91,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,190611.92,0,0.09912942684606592,9.91,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0,0.09908614316823373,9.91,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15661007,Thompson,660,France,Male,33,0,72783.42,1,0,0,181051.99,0,0.09907929859097656,9.91,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15646227,Folliero,682,France,Female,27,1,97893.2,1,1,0,166144.98,0,0.09907555902017391,9.91,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15672091,Ulyanov,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0,0.09906313670095884,9.91,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15664523,Colombo,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,0.09902524518913063,9.9,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15592994,Zikoranachidimma,651,France,Female,65,0,0.0,2,1,1,190454.04,0,0.09900558516013047,9.9,0,Low Risk,Personalized retention call and customer-service review
2025,15649379,Somayina,850,France,Female,46,3,0.0,2,1,1,187980.21,0,0.09900317573982464,9.9,0,Low Risk,Personalized retention call and customer-service review
2025,15752578,Yefimova,626,France,Female,37,2,133968.96,2,1,0,148689.65,0,0.09897389540705481,9.9,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15683841,Hamilton,555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0,0.09897026907784762,9.9,0,Low Risk,Personalized retention call and customer-service review
2025,15604044,Mitchell,700,France,Male,38,8,134811.3,1,1,0,1299.75,0,0.09896465601063964,9.9,0,Low Risk,Priority re-engagement contact and needs-based second-product review
2025,15800811,Wan,702,France,Male,40,3,148556.74,1,0,1,146056.29,0,0.09891020969192357,9.89,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15653404,Aliyev,684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0,0.09887703024238773,9.89,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15683993,Knight,493,France,Female,37,8,142987.46,2,1,0,158840.99,0,0.0988605436707001,9.89,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15661548,Ferri,683,France,Female,29,0,157829.12,1,0,0,129891.66,0,0.09869124394167142,9.87,0,Low Risk,Priority re-engagement contact and needs-based second-product review
