Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15720662,Sholes,France,Female,35,1,787,106266.8,1,1,1,16607.15,0,10.79,Low Risk,0,Needs-based product review and personalized loyalty offer
15586752,Parkes,Germany,Male,33,8,628,152143.89,1,1,1,32174.03,0,10.79,Low Risk,0,Needs-based product review and personalized loyalty offer
15700710,Chiebuka,France,Female,37,3,490,116465.53,1,0,1,24435.77,0,10.79,Low Risk,0,Needs-based product review and personalized loyalty offer
15789974,Enemuo,France,Male,33,6,713,94598.48,1,0,0,197519.66,1,10.78,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15703199,Golibe,Spain,Male,38,3,619,96143.47,1,0,0,98994.92,0,10.78,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15719352,Davidson,Spain,Male,39,6,754,170184.99,2,1,0,89593.26,0,10.78,Low Risk,0,Relationship-manager outreach and digital engagement support
15690456,Yudina,Germany,Female,32,7,749,79523.13,1,0,1,157648.12,0,10.78,Low Risk,0,Needs-based product review and personalized loyalty offer
15655339,Spencer,France,Male,36,1,566,142120.91,1,1,0,79616.37,0,10.78,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15579207,Watkins,France,Male,37,3,545,91184.01,1,1,0,105476.65,0,10.78,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15673539,Napolitani,France,Female,26,3,690,118097.87,1,1,0,61257.83,0,10.78,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15579109,Napolitano,Germany,Male,35,5,574,163856.76,1,1,1,15118.2,0,10.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15684865,Lucchesi,France,Female,66,7,771,143773.07,1,1,1,130827.88,0,10.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15613772,Dalrymple,France,Male,39,3,542,135096.77,1,1,1,14353.43,1,10.77,Low Risk,0,Needs-based product review and personalized loyalty offer
15733872,Marino,Germany,Female,33,10,791,130229.71,2,0,0,54019.93,1,10.77,Low Risk,0,Relationship-manager outreach and digital engagement support
15728773,Hsieh,France,Female,47,7,568,0.0,2,1,1,45978.39,0,10.75,Low Risk,0,Personalized retention call and customer-service review
15595917,Mackay,France,Female,35,1,580,102097.33,1,0,1,168285.85,0,10.74,Low Risk,0,Needs-based product review and personalized loyalty offer
15760662,Francis,Germany,Female,29,2,521,87212.8,1,1,1,994.86,0,10.74,Low Risk,0,Needs-based product review and personalized loyalty offer
15620836,Lo Duca,Germany,Female,34,2,816,108410.87,2,1,0,102908.91,0,10.73,Low Risk,0,Relationship-manager outreach and digital engagement support
15722532,Angelo,Spain,Female,36,10,690,91760.11,1,1,1,135784.94,0,10.73,Low Risk,0,Needs-based product review and personalized loyalty offer
15761986,Obialo,Spain,Female,32,3,439,138901.61,1,1,0,75685.97,0,10.71,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15640464,Parkes,France,Male,41,5,605,91612.91,1,1,1,28427.84,0,10.71,Low Risk,0,Needs-based product review and personalized loyalty offer
15641009,Wilhelm,France,Male,37,3,544,84496.71,1,0,0,79972.09,0,10.7,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15620735,Chiganu,Germany,Female,33,4,667,127076.68,2,1,0,69011.66,0,10.7,Low Risk,0,Relationship-manager outreach and digital engagement support
15626983,Ledford,Spain,Female,48,6,605,0.0,2,1,1,40062.99,0,10.7,Low Risk,0,Personalized retention call and customer-service review
15690130,Wyatt,France,Female,32,8,468,137649.47,1,0,0,198714.29,0,10.7,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15785519,May,France,Male,36,6,565,106192.1,1,1,0,149575.59,0,10.7,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15733974,Mao,Spain,Male,37,9,500,125822.21,1,1,0,111698.0,0,10.7,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15771749,Duncan,Germany,Female,38,5,653,114268.22,2,1,1,89524.83,0,10.69,Low Risk,0,Personalized retention call and customer-service review
15697042,Genovesi,Spain,Male,35,8,738,127290.61,1,1,0,16081.62,0,10.69,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15808389,Iheatu,France,Female,79,7,617,0.0,1,1,1,160589.18,0,10.69,Low Risk,0,Needs-based product review and personalized loyalty offer
15762882,Manna,Germany,Female,31,4,577,61211.18,1,1,1,145250.43,0,10.69,Low Risk,0,Needs-based product review and personalized loyalty offer
15614213,Muramats,France,Male,37,0,620,107548.94,1,1,0,71175.94,0,10.68,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15592300,Mai,Spain,Male,35,10,543,59408.63,1,1,0,76773.53,0,10.68,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15571302,Estep,Germany,Male,72,5,529,94216.05,1,1,1,78695.68,0,10.68,Low Risk,0,Needs-based product review and personalized loyalty offer
15667046,Tseng,Spain,Male,38,7,694,121527.4,1,1,0,113481.02,0,10.68,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15792720,Martinez,France,Male,33,6,676,171490.78,1,0,0,79099.64,0,10.68,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15746726,Doyle,Germany,Male,31,8,438,78398.69,1,1,0,44937.01,0,10.68,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15750769,Padovano,France,Male,35,7,725,75915.75,1,1,0,150507.43,0,10.67,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15677062,Howe,France,Female,38,6,666,127043.09,1,1,1,8247.0,0,10.66,Low Risk,0,Needs-based product review and personalized loyalty offer
15679075,Onyemere,France,Male,37,8,701,107798.85,1,1,0,16966.73,0,10.66,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15591550,Bianchi,Spain,Male,36,3,525,77910.23,1,1,0,67238.01,0,10.66,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15649457,Macleod,Germany,Male,41,2,588,131341.46,2,0,1,7034.94,0,10.66,Low Risk,0,Personalized retention call and customer-service review
15777459,Gordon,Spain,Female,32,4,619,175406.13,2,1,1,172792.43,1,10.65,Low Risk,0,Personalized retention call and customer-service review
15722692,Kazakova,France,Male,38,3,464,116439.65,1,1,0,75574.48,0,10.65,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15629390,Liao,France,Male,37,7,653,135847.47,1,1,0,144880.81,0,10.65,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15795132,Molineux,France,Female,25,3,735,91718.8,1,0,0,28411.23,0,10.65,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15741875,Williamson,Spain,Female,25,3,746,104833.79,1,0,0,71911.3,0,10.65,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15740846,Wei,France,Male,40,5,556,125909.85,1,1,1,95124.4,0,10.64,Low Risk,0,Needs-based product review and personalized loyalty offer
15627212,Smith,France,Female,36,2,630,110414.48,1,1,1,48984.95,0,10.64,Low Risk,0,Needs-based product review and personalized loyalty offer
15665180,Vasiliev,France,Female,31,3,616,136789.14,1,1,0,59346.4,1,10.64,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15726046,Johnston,France,Female,27,2,712,133009.51,1,1,0,126809.15,0,10.64,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15617657,Ts'ai,France,Female,36,0,664,103502.22,1,1,1,146191.82,0,10.63,Low Risk,0,Needs-based product review and personalized loyalty offer
15593973,Wilkie,Spain,Female,33,8,663,122528.18,1,1,0,196260.3,0,10.62,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15800784,Bruce,France,Male,42,4,645,98298.18,1,1,1,676.06,0,10.62,Low Risk,0,Needs-based product review and personalized loyalty offer
15650575,Payne,Spain,Female,59,6,720,0.0,2,1,1,160849.43,1,10.61,Low Risk,0,Personalized retention call and customer-service review
15596074,Keating,France,Male,37,10,502,0.0,1,1,1,76642.68,0,10.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15799534,McClaran,France,Male,71,5,720,183135.39,2,1,1,197688.5,0,10.61,Low Risk,0,Personalized retention call and customer-service review
15568595,Fleming,France,Male,64,9,544,113829.45,1,1,1,124341.49,0,10.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15600708,Calabresi,Spain,Female,34,3,640,77826.8,1,1,1,168544.85,0,10.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15788920,Ch'ang,Germany,Female,32,4,836,109196.67,2,1,0,55218.02,0,10.6,Low Risk,0,Relationship-manager outreach and digital engagement support
15598046,Su,France,Female,39,5,662,139562.05,2,1,0,61636.22,0,10.6,Low Risk,0,Relationship-manager outreach and digital engagement support
15776231,Kent,Germany,Male,35,4,626,88109.81,1,1,1,32825.5,0,10.6,Low Risk,0,Needs-based product review and personalized loyalty offer
15590434,Alexander,Spain,Male,41,4,577,89015.61,1,0,1,135227.23,0,10.6,Low Risk,0,Needs-based product review and personalized loyalty offer
15704819,Ositadimma,Spain,Female,39,6,734,92126.26,2,0,0,112973.34,0,10.59,Low Risk,0,Relationship-manager outreach and digital engagement support
15604818,Edmund la Touche,France,Male,34,9,798,154495.79,1,1,0,191395.88,0,10.59,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15650026,Barclay-Harvey,France,Male,44,1,513,63562.02,2,0,1,52629.73,1,10.58,Low Risk,0,Personalized retention call and customer-service review
15769051,Shaw,Spain,Male,25,7,503,0.0,1,0,1,192841.13,0,10.58,Low Risk,0,Needs-based product review and personalized loyalty offer
15596979,Fang,France,Female,47,6,662,0.0,2,1,1,129392.75,0,10.58,Low Risk,0,Personalized retention call and customer-service review
15731267,Rizzo,France,Male,37,4,797,75263.7,1,1,0,85801.77,0,10.56,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15752502,Cooke,France,Male,41,4,615,130385.82,1,0,1,130661.95,0,10.56,Low Risk,0,Needs-based product review and personalized loyalty offer
15569624,Feng,Germany,Female,31,6,671,105864.6,2,1,0,145567.34,0,10.56,Low Risk,0,Relationship-manager outreach and digital engagement support
15604355,Shand,France,Male,39,1,519,97700.02,1,1,1,30709.03,0,10.55,Low Risk,0,Needs-based product review and personalized loyalty offer
15666332,Donaldson,Spain,Female,48,2,690,0.0,2,1,1,3149.1,0,10.55,Low Risk,0,Personalized retention call and customer-service review
15641007,Holden,France,Female,38,4,614,72594.0,1,1,1,76042.48,0,10.55,Low Risk,0,Needs-based product review and personalized loyalty offer
15734999,Stephenson,Spain,Male,36,2,634,85996.19,1,1,0,15887.68,0,10.54,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15694717,Ku,Germany,Male,37,2,544,79731.91,1,1,1,57558.95,0,10.54,Low Risk,0,Needs-based product review and personalized loyalty offer
15734714,Nash,France,Female,29,3,559,79715.36,1,1,0,82252.28,0,10.53,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15659501,Chioke,France,Female,38,6,753,142263.45,1,0,1,33730.43,0,10.52,Low Risk,0,Needs-based product review and personalized loyalty offer
15605036,Pisano,Spain,Female,37,9,704,155619.58,1,1,1,135088.58,0,10.52,Low Risk,0,Needs-based product review and personalized loyalty offer
15575691,Palerma,France,Female,58,5,689,0.0,2,0,1,49848.86,0,10.52,Low Risk,0,Personalized retention call and customer-service review
15803749,DeRose,Germany,Female,41,4,498,87541.06,2,1,1,12577.21,1,10.52,Low Risk,0,Personalized retention call and customer-service review
15582960,Short,France,Female,33,5,473,125827.43,1,0,1,145698.73,0,10.51,Low Risk,0,Needs-based product review and personalized loyalty offer
15803415,Samsonova,France,Female,39,3,579,166501.17,2,1,0,93835.64,0,10.51,Low Risk,0,Relationship-manager outreach and digital engagement support
15622658,Lai,France,Female,26,2,551,144258.52,1,1,0,49778.79,0,10.51,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15661629,Ricci,Spain,Male,34,9,522,126436.29,1,1,0,174248.52,1,10.51,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15759317,Vasilieva,Germany,Female,27,2,748,90971.85,1,1,1,131662.47,0,10.5,Low Risk,0,Needs-based product review and personalized loyalty offer
15796612,Ch'ang,France,Female,31,1,527,112203.25,1,1,0,182266.01,0,10.5,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15806230,Trevisano,Germany,Male,40,2,629,121647.54,2,1,1,64849.74,1,10.5,Low Risk,0,Personalized retention call and customer-service review
15739131,Whitworth,Germany,Male,28,4,718,65643.3,1,1,0,28760.99,0,10.5,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15658693,Aksyonova,France,Female,60,2,827,0.0,2,0,1,60615.83,0,10.49,Low Risk,0,Personalized retention call and customer-service review
15677052,Ko,France,Female,59,2,589,0.0,2,1,1,126160.24,1,10.49,Low Risk,0,Personalized retention call and customer-service review
15668385,Dellucci,France,Male,40,1,642,154863.15,1,1,1,138052.51,0,10.49,Low Risk,0,Needs-based product review and personalized loyalty offer
15783349,Montague,Spain,Male,39,1,481,111233.09,1,1,1,123995.15,0,10.48,Low Risk,0,Needs-based product review and personalized loyalty offer
15770405,Warlow-Davies,France,Female,27,5,613,125167.74,1,1,0,199104.52,0,10.48,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15782181,Greco,Spain,Male,35,6,592,80285.16,1,1,0,72678.75,1,10.47,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15751032,Enemuo,Germany,Female,37,1,629,35549.81,2,0,0,49676.33,0,10.47,Low Risk,0,Relationship-manager outreach and digital engagement support
15606601,Rishel,France,Female,22,6,561,186788.96,2,1,0,73286.8,0,10.47,Low Risk,0,Relationship-manager outreach and digital engagement support
15737748,McWilliam,Spain,Female,33,3,534,151233.62,1,0,0,199336.63,0,10.47,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15588933,Nwankwo,France,Female,36,3,825,146053.66,1,1,1,138344.7,0,10.47,Low Risk,0,Needs-based product review and personalized loyalty offer
15638231,Chung,Spain,Female,62,2,730,0.0,2,1,1,162889.1,0,10.47,Low Risk,0,Personalized retention call and customer-service review
15775949,Trevisani,France,Female,38,7,612,110615.47,1,1,1,193502.93,0,10.47,Low Risk,0,Needs-based product review and personalized loyalty offer
15737705,Avdeyeva,France,Female,27,4,775,152309.37,1,1,0,104112.0,0,10.46,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15680683,Simmons,Spain,Male,29,5,640,197200.04,2,1,0,141453.62,0,10.46,Low Risk,0,Relationship-manager outreach and digital engagement support
15781326,Ford,France,Male,35,9,636,95478.17,1,0,0,169286.74,0,10.46,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15656319,Toscano,Spain,Male,37,4,850,88141.1,1,1,0,109659.12,0,10.46,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15801466,Gray,France,Female,39,2,574,122524.61,2,1,0,88463.63,0,10.45,Low Risk,0,Relationship-manager outreach and digital engagement support
15588587,Stetson,France,Female,36,1,752,86837.95,1,1,1,105280.55,0,10.45,Low Risk,0,Needs-based product review and personalized loyalty offer
15625586,Monaldo,France,Male,35,4,717,0.0,1,1,1,167573.06,0,10.45,Low Risk,0,Needs-based product review and personalized loyalty offer
15715597,Onyemauchechi,France,Male,36,1,679,97234.58,1,1,0,188997.08,0,10.45,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15629750,Artyomova,France,Male,35,5,697,133087.76,1,1,0,64771.61,0,10.44,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15603741,MacDonnell,Spain,Male,40,4,719,128389.12,1,1,1,176091.31,0,10.44,Low Risk,0,Needs-based product review and personalized loyalty offer
